date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:14	179692/179692	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:13%20GMT	https://laminogreenlae.wordpress.com/tag/basic-electronics/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/basic-electronics/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:14	832312/832312	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jun%202017%2015:29:03%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170615_224022188.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170615_2240221886329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:14	179661/179661	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:13%20GMT	https://laminogreenlae.wordpress.com/tag/advertisement/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/advertisement/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:15	179696/179696	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:14%20GMT	https://laminogreenlae.wordpress.com/tag/basic-mathematics/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/basic-mathematics/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:15	204535/204535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:21:48%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184544651.jpg?w=586&h=1042	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_18454465189e2.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:16	179610/179610	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:15%20GMT	https://laminogreenlae.wordpress.com/tag/graphics/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/graphics/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:16	179688/179688	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:16%20GMT	https://laminogreenlae.wordpress.com/tag/mobile-computing/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/mobile-computing/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:17	179687/179687	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:16%20GMT	https://laminogreenlae.wordpress.com/tag/operating-system/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/operating-system/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:17	179725/179725	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:17%20GMT	https://laminogreenlae.wordpress.com/tag/programming-in-java/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/programming-in-java/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:18	105979/105979	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:17%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-compiler-design-paper-ete/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-compiler-design-paper-ete/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:18	758307/758307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:16:09%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184626072.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1846260726329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:19	108222/108222	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:18%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-complex-algebra-ete-paper/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-complex-algebra-ete-paper/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:23	99318/99318	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:18%20GMT	https://laminogreenlae.wordpress.com/img_20170619_184550908/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/img_20170619_184550908/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:24	99938/99938	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:19%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-complex-algebra-ete-paper/img_20170619_184544651/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-complex-algebra-ete-paper/img_20170619_184544651/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:24	111114/111114	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:19%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-programming-in-java-ete-paper/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-programming-in-java-ete-paper/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:25	745614/745614	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:16:14%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184623458.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1846234586329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:28	116592/116592	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:27%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-operating-system-papers-cse-316/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-operating-system-papers-cse-316/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:28	738335/738335	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:16:19%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184621575.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1846215756329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:30	778056/778056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:16:24%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184616075.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1846160756329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:31	640131/640131	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:23:14%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184529820.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1845298206329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:35	863770/863770	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:23:18%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184526002.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1845260026329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:35	293520/293520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:13:34%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184733244.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1847332446329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:35	793658/793658	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:13:27%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184740659.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1847406596329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:37	696415/696415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:13:49%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184726851.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1847268516329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:38	109457/109457	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:37%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-software-engineering-paper-ete/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-software-engineering-paper-ete/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:39	757544/757544	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:13:53%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184721636.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1847216366329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:40	519629/519629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:10:18%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184933973.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1849339736329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:41	108011/108011	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:41%20GMT	https://laminogreenlae.wordpress.com/2017/06/19/lpu-computer-organization-and-design-end-term-paper/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/19/lpu-computer-organization-and-design-end-term-paper/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:42	665880/665880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:10:22%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184928083.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1849280836329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:43	662322/662322	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:10:26%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184908827.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1849088276329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:44	20650/20650	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255faca7a-50aa%22	http://0.gravatar.com/js/gprofiles.js?ver=201745y	C:/My%20Web%20Sites/greenlae/0.gravatar.com/js/gprofilesdb87.js	(from https://laminogreenlae.wordpress.com/)
21:22:44	199335/199335	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:43%20GMT	https://laminogreenlae.wordpress.com/page/2/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/page/2/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:45	623873/623873	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:07:13%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184940280.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1849402806329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:45	582/582	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22564a4c33-2f0%22	https://s1.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1380573781h	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoc3b6.js	(from https://laminogreenlae.wordpress.com/)
21:22:45	228627/228627	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:45%20GMT	https://laminogreenlae.wordpress.com/2017/06/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/06/index.html	(from https://laminogreenlae.wordpress.com/)
21:22:46	618224/618224	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2018:07:16%20GMT	https://laminogreenlae.files.wordpress.com/2017/06/img_20170619_184923031.jpg?w=1180	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/06/img_20170619_1849230316329.jpg	(from https://laminogreenlae.wordpress.com/)
21:22:46	22850/22850	---MCZ	200	added ('OK')	text/css	etag:W/%22584efce5-6458%22	https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carouselaccd.css	(from https://laminogreenlae.wordpress.com/)
21:22:46	42318/42318	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2258367620-a54e%22	https://s2.wp.com/_static/??/wp-content/js/jquery/jquery.autoresize.js,/wp-content/mu-plugins/highlander-comments/script.js?m=1479964158j	C:/My%20Web%20Sites/greenlae/s2.wp.com/_static/index1575.html	(from https://laminogreenlae.wordpress.com/)
21:22:46	1323/1323	---MCZ	200	added ('OK')	text/css	etag:W/%225644e72e-950%22	https://s1.wp.com/wp-content/mu-plugins/tiled-gallery/tiled-gallery.css?m=1443731146h	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/tiled-gallery/tiled-galleryf830.css	(from https://laminogreenlae.wordpress.com/)
21:22:47	123365/123365	---M-Z	200	added ('OK')	application/javascript	etag:%224f979daaadc1c760643be45572c9b301+gzip%22	https://platform.twitter.com/widgets.js?ver=20111117	C:/My%20Web%20Sites/greenlae/platform.twitter.com/widgets4443.js	(from https://laminogreenlae.wordpress.com/)
21:22:49	1649/1649	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Nov%202017%2015:52:48%20GMT	https://laminogreenlae.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://laminogreenlae.wordpress.com/)
21:22:50	12698/12698	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2259a78d75-47a3%22	http://stats.wp.com/w.js?56	C:/My%20Web%20Sites/greenlae/stats.wp.com/w9f61.js	(from https://laminogreenlae.wordpress.com/)
21:22:50	59783/59783	---M-Z	200	added ('OK')	application/javascript	etag:%22304defac778810d450851e3c7c0c685c%22	https://s.skimresources.com/js/725X1342.skimlinks.js	C:/My%20Web%20Sites/greenlae/s.skimresources.com/js/725X1342.skimlinks.js	(from https://laminogreenlae.wordpress.com/)
21:22:50	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2006%20Nov%202017%2015:52:50%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/greenlae/pixel.wp.com/b0b80.gif	(from https://laminogreenlae.wordpress.com/)
21:22:51	367/367	---MCZ	200	added ('OK')	text/plain	date:Mon,%2006%20Nov%202017%2015:52:51%20GMT	https://s2.wp.com/robots.txt		(from https://laminogreenlae.wordpress.com/)
21:22:52	666/666	---M--	200	added ('OK')	image/png	etag:%22564a4c37-29a%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:52	523/523	---M--	200	added ('OK')	image/png	etag:%2256462233-20b%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:52	581/581	---M--	200	added ('OK')	image/png	etag:%225645646f-245%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:52	602/602	---M--	200	added ('OK')	image/png	etag:%2256462233-25a%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:53	592/592	---M--	200	added ('OK')	image/png	etag:%22564a4c37-250%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:53	1414/1414	---M--	200	added ('OK')	image/png	etag:%22564a4c37-586%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:53	1027/1027	---M--	200	added ('OK')	image/png	etag:%2256462233-403%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:53	1134/1134	---M--	200	added ('OK')	image/png	etag:%22564a4c37-46e%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:54	1984/1984	---M--	200	added ('OK')	image/png	etag:%2256462230-7c0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:54	1232/1232	---M--	200	added ('OK')	image/gif	etag:%22564a4c33-4d0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:54	1232/1232	---M--	200	added ('OK')	image/gif	etag:%2256462230-4d0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:55	10819/10819	---M--	200	added ('OK')	image/gif	etag:%2256456473-2a43%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/My%20Web%20Sites/greenlae/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
21:22:56	11270/11270	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:52%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/1x4-de-mux.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/1x4-de-mux7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:56	8191/8191	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a4904f295d1a2d1513861e23b7bab693%22	https://laminogreenlae.wordpress.com/category/sem-1/feed/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/category/sem-1/feed/index.html	(from https://laminogreenlae.wordpress.com/category/sem-1/)
21:22:56	38802/38802	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fbcaa26f568f093cd131c05810583a81%22	https://laminogreenlae.wordpress.com/category/sem3/feed/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/category/sem3/feed/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:57	103161/103161	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:56%20GMT	https://laminogreenlae.wordpress.com/2017/05/01/lpu-dbms-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/01/lpu-dbms-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:57	115569/115569	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:57%20GMT	https://laminogreenlae.wordpress.com/tag/3sem-4sem/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/3sem-4sem/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:58	115590/115590	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:57%20GMT	https://laminogreenlae.wordpress.com/tag/2ndyearnotes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/2ndyearnotes/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:58	115934/115934	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:57%20GMT	https://laminogreenlae.wordpress.com/tag/lpu-lpunotes-studynotes-lastnightstudy-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/tag/lpu-lpunotes-studynotes-lastnightstudy-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:58	124984/124984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:55%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/2x4-line-active-low-decoder-using.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/2x4-line-active-low-decoder-using7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:22:59	132767/132767	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:52:58%20GMT	https://laminogreenlae.wordpress.com/2017/05/01/lpu-notes-computer-organisation-and-design/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/01/lpu-notes-computer-organisation-and-design/index.html	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:00	44921/44921	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:56%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/3x8-line-decoder-truth-table.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/3x8-line-decoder-truth-table7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:00	11240/11240	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:57%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/3x8-line-decoder.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/3x8-line-decoder7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:01	8339/8339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:57%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/4x2-line-encoder.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/4x2-line-encoder7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:02	107955/107955	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:06:59%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/4x8-line-decoder-truth-table.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/4x8-line-decoder-truth-table7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:02	12107/12107	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:07:00%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/4x16-line-decoder-ckt-diag.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/4x16-line-decoder-ckt-diag7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:03	118249/118249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:07:02%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/5x32-line-decoder-truth-table.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/5x32-line-decoder-truth-table7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:04	81859/81859	---M--	200	added ('OK')	image/png	date:Mon,%2001%20May%202017%2019:07:03%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/5x32-line-decoder.png?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/5x32-line-decoder7556.png	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:04	27015/27015	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20May%202017%2019:07:10%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/asynchronous-serial-communication.gif?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/asynchronous-serial-communication7556.gif	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:05	15369/15369	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:07:15%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/decimal-binary-gray.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/decimal-binary-gray7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:06	91099/91099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:07:24%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/five-2x4-4x16-line-decoder.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/five-2x4-4x16-line-decoder7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:06	13451/13451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202017%2019:07:25%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/k-map.jpg?w=825	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/k-map7556.jpg	(from https://laminogreenlae.wordpress.com/category/sem3/)
21:23:07	204747/204747	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221ba2d4c5793354f682e2da427bbcdf71%22	https://laminogreenlae.wordpress.com/category/sem4/feed/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/category/sem4/feed/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
